Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-August-2025,437.00,442.00,430.10,432.55,435.446336670721437260,10687,958,4653615.00,4532,42.41,11.90,-4.45
7-August-2025,429.05,438.45,429.05,434.30,434.575132978723404255,16544,864,7189611.00,6318,38.19,9.40,5.25
6-August-2025,430.45,441.95,426.60,435.25,434.735128617363344051,32344,2378,14061073.00,14279,44.15,15.35,4.80
5-August-2025,426.95,445.00,425.25,428.65,433.228339509440621139,28335,974,12275525.00,10743,37.91,19.75,1.70
4-August-2025,416.75,429.90,416.30,423.80,424.516217477540543693,17142,707,7277057.00,9111,53.15,13.60,7.05
1-August-2025,412.05,426.60,412.05,419.55,421.052062500000000000,16000,519,6736833.00,12033,75.21,14.55,7.50
31-July-2025,421.80,432.25,418.25,420.55,422.775364497219299564,13306,683,5625449.00,4399,33.06,14.00,-1.25
30-July-2025,423.95,425.50,419.80,420.40,422.149389289069840275,3193,203,1347923.00,1413,44.25,5.70,-3.55
29-July-2025,422.85,425.30,420.45,421.60,422.600884955752212389,3390,350,1432617.00,1126,33.22,4.85,-1.25
28-July-2025,427.55,427.60,418.30,422.85,421.539976062238180730,16710,644,7043933.00,9728,58.22,9.30,-4.70
25-July-2025,418.05,428.85,418.05,427.60,424.546033875565990273,5963,819,2531568.00,3821,64.08,10.80,9.55
24-July-2025,431.00,431.00,424.00,425.50,426.396512509476876421,9233,550,3936919.00,3392,36.74,7.00,-5.50
23-July-2025,422.50,431.00,420.45,428.90,426.461892088071618678,8266,530,3525134.00,4030,48.75,10.55,6.40
22-July-2025,416.45,429.90,416.45,424.85,426.315038780070987248,15214,694,6485957.00,6185,40.65,13.45,8.40
21-July-2025,351.05,425.65,351.05,422.40,411.894432487309644670,123125,6872,50714502.00,85004,69.04,74.60,71.35
18-July-2025,429.80,433.55,423.05,431.50,428.912082923507603843,13217,564,5668931.00,7362,55.70,10.50,1.70
17-July-2025,424.30,429.00,421.80,427.65,424.930482947473238735,16068,810,6827783.00,9517,59.23,7.20,3.35
16-July-2025,431.95,431.95,423.50,426.00,426.276359338061465721,8460,468,3606298.00,2939,34.74,8.45,-5.95
15-July-2025,424.75,432.00,422.45,430.25,429.084068243633066842,24266,1482,10412154.00,18066,74.45,9.55,5.50
14-July-2025,415.70,425.45,412.60,424.15,420.152264075904778137,17601,1062,7395100.00,7640,43.41,12.85,8.45
11-July-2025,415.00,415.50,410.70,414.80,413.943121492492037008,6593,493,2729127.00,3246,49.23,4.80,-0.20
10-July-2025,410.00,419.35,410.00,412.35,415.070771820771820771,15444,1575,6410353.00,7367,47.70,9.35,2.35
9-July-2025,410.15,416.65,408.90,410.20,412.466819221967963386,12673,630,5227192.00,5882,46.41,7.75,0.05
8-July-2025,412.00,416.85,408.80,412.70,412.607652124805873217,14166,842,5845000.00,5175,36.53,8.05,0.70
7-July-2025,415.00,425.40,407.20,411.80,415.635624614118131302,38872,1844,16156588.00,17229,44.32,18.20,-3.20
4-July-2025,394.45,419.95,394.45,412.70,409.451339598120563830,80024,2840,32765934.00,49856,62.30,25.50,18.25
3-July-2025,401.85,401.85,391.10,394.45,394.960229966808914177,16872,761,6663769.00,7123,42.22,10.75,-7.40
2-July-2025,392.15,399.20,390.05,391.00,393.918763479511143062,11128,362,4383528.00,6486,58.29,9.15,-1.15
1-July-2025,395.00,408.65,395.00,396.90,400.018692570228406405,19045,1022,7618356.00,10029,52.66,13.65,1.90
30-June-2025,402.25,402.25,393.65,394.20,396.419951552521471041,4541,301,1800143.00,1901,41.86,8.60,-8.05
27-June-2025,392.55,400.60,392.05,393.40,398.669793076774318313,10342,554,4123043.00,6662,64.42,8.55,0.85
26-June-2025,397.10,399.80,389.25,392.55,394.123302977819989943,17899,797,7054413.00,8841,49.39,10.55,-4.55
25-June-2025,393.95,399.65,392.80,397.15,397.003350644999162338,5969,426,2369713.00,3386,56.73,6.85,3.20
24-June-2025,397.00,397.00,388.65,395.35,393.567035873698131922,18147,990,7142061.00,9831,54.17,8.35,-1.65
23-June-2025,391.10,392.50,383.95,385.80,388.343557168784029038,5510,435,2139773.00,2521,45.75,8.55,-5.30
20-June-2025,368.05,398.00,368.05,388.65,393.242674680691209616,13310,621,5234060.00,5142,38.63,29.95,20.60
19-June-2025,386.75,388.45,382.00,384.40,385.552704752275025278,7912,519,3050493.00,3565,45.06,6.45,-2.35
18-June-2025,395.70,395.70,385.35,389.00,390.172054143180336669,26079,1286,10175297.00,15571,59.71,10.35,-6.70
17-June-2025,386.60,400.00,385.10,395.70,392.417794253938832252,5395,389,2117094.00,2931,54.33,14.90,9.10
16-June-2025,387.50,388.00,380.95,384.55,383.687216789887908418,16772,591,6435202.00,13899,82.87,7.05,-2.95
13-June-2025,385.00,386.70,377.25,384.60,382.681722134178552562,11358,704,4346499.00,6019,52.99,9.45,-0.40
12-June-2025,388.25,394.00,386.25,388.95,390.127194365604961631,9513,570,3711280.00,5240,55.08,7.75,0.70
11-June-2025,388.00,391.00,385.25,388.25,388.210953878406708595,3816,358,1481413.00,2106,55.19,5.75,0.25
10-June-2025,392.20,394.20,383.65,388.45,387.058619416758951642,27090,1437,10485418.00,15365,56.72,10.55,-3.75
9-June-2025,379.95,394.00,374.50,390.65,385.269554218514973335,29252,1016,11269905.00,16289,55.68,19.50,10.70
6-June-2025,375.00,379.80,370.05,371.20,374.825361413528466892,22412,605,8400586.00,14094,62.89,9.75,-3.80
5-June-2025,374.55,374.55,367.90,369.70,370.630814524043179587,5095,221,1888364.00,2469,48.46,6.65,-4.85
4-June-2025,375.00,375.00,364.60,370.35,369.571500250878073256,3986,335,1473112.00,1643,41.22,10.40,-4.65
3-June-2025,350.10,374.15,350.10,369.30,371.313961485557083906,8724,445,3239343.00,2265,25.96,24.05,19.20
2-June-2025,368.95,373.40,365.10,366.95,368.977345449891206962,7813,451,2882820.00,4036,51.66,8.30,-2.00
30-May-2025,366.20,368.50,357.95,364.25,362.448685608072225172,15064,589,5459927.00,4835,32.10,10.55,-1.95
