Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-November-2024,166.25,172.35,166.05,167.50,169.909523853730539644,754033,6661,128117388.00,245418,32.55,6.30,1.25
18-November-2024,167.50,167.65,164.05,165.95,165.829309704724896666,202015,2950,33500008.00,91412,45.25,3.60,-1.55
14-November-2024,167.95,168.70,165.10,167.15,166.912746099107793752,821671,7255,137147363.00,353797,43.06,3.60,-0.80
13-November-2024,172.00,172.55,164.20,165.20,166.984115053766227707,1157511,19570,193285950.00,650004,56.16,8.35,-6.80
12-November-2024,175.95,177.55,172.00,172.60,173.866641250792519445,482638,7223,83914648.00,225408,46.70,5.55,-3.35
11-November-2024,177.30,177.50,174.20,175.20,175.615481711006257091,517333,7557,90851684.00,214652,41.49,3.30,-2.10
8-November-2024,181.95,181.95,176.50,177.75,178.933384521811899595,231823,2990,41480874.00,108028,46.60,5.45,-4.20
7-November-2024,184.40,184.40,181.15,181.30,182.428755346849181034,310697,1884,56680067.00,89152,28.69,3.25,-3.10
6-November-2024,183.70,185.20,181.75,183.20,183.112606898606129060,402835,3218,73764167.00,134234,33.32,3.45,-0.50
5-November-2024,179.75,181.95,178.10,181.15,180.238317153033088235,557056,5184,100402836.00,226866,40.73,3.85,1.40
4-November-2024,183.95,183.95,177.25,180.20,179.335766293309261084,841910,9388,150984575.00,325449,38.66,6.70,-3.75
1-November-2024,184.25,184.55,182.75,183.65,183.826643774671389748,414701,6270,76233093.00,261785,63.13,1.80,-0.60
31-October-2024,179.80,183.10,176.85,182.25,180.734040613890184936,1245239,9867,225057076.00,466601,37.47,6.25,2.45
30-October-2024,179.15,179.70,177.10,177.55,178.560238637204066036,730146,7699,130375044.00,259522,35.54,2.60,-1.60
29-October-2024,181.60,183.85,177.15,179.15,179.658240677571041904,1527338,12383,274398858.00,276978,18.13,6.70,-2.45
28-October-2024,176.25,187.00,174.00,185.00,182.552036377923993437,2606196,22147,475766387.00,981387,37.66,13.00,8.75
25-October-2024,180.95,180.95,167.35,168.30,170.715393761637744252,846921,8758,144582452.00,343930,40.61,13.60,-12.65
24-October-2024,182.30,183.00,180.05,180.65,181.404574457953715755,252008,2495,45715404.00,64928,25.76,2.95,-1.65
23-October-2024,174.95,183.65,173.00,182.25,177.856380693677235705,1382718,13046,245925219.00,370871,26.82,10.65,7.30
22-October-2024,182.50,184.95,173.00,173.90,177.733914765988982436,2005162,26610,356385292.00,824763,41.13,11.95,-8.60
21-October-2024,192.45,192.45,184.10,184.95,187.913147350869770798,321464,4397,60407312.00,144204,44.86,8.35,-7.50
18-October-2024,190.15,192.55,188.25,191.80,191.122398265909798567,334008,3465,63836410.00,106803,31.98,4.30,1.65
17-October-2024,192.80,193.55,188.60,190.15,190.269111504327100514,869751,9872,165486750.00,326221,37.51,4.95,-2.65
16-October-2024,194.95,194.95,191.95,192.75,193.421242781158481511,438436,4855,84802836.00,191085,43.58,3.00,-2.20
15-October-2024,201.05,201.55,193.85,194.30,196.034117657482582333,677186,6000,132751560.00,236502,34.92,7.70,-6.75
14-October-2024,211.85,211.85,198.70,199.90,202.710678085350778050,2170361,20926,439955350.00,644416,29.69,13.15,-11.95
